4.439125579529985544e-01
4.534399656855663818e-01
4.439125579529985544e-01
5.159004416294518114e-01
4.439125579529985544e-01
4.833459686344284134e-01
5.304058062540423224e-01
4.933423154227842833e-01
4.956642775403538037e-01
5.098383488874776992e-01
4.938843040729102851e-01
4.748112716039935011e-01
4.777897583524824410e-01
4.804137562319870103e-01
4.833459686344284134e-01
