4.911309142955732621e-01
5.083031958747691315e-01
5.544886431177818986e-01
4.929077073997873426e-01
5.364772329267694095e-01
5.382221401973270591e-01
5.688055012468391514e-01
5.502080722112521194e-01
5.123030327311010046e-01
5.290945119268655183e-01
5.169506868967261859e-01
5.122545680053000039e-01
5.324851895937547930e-01
5.477725299821956106e-01
5.272124777791126204e-01
