4.475517956996717395e-01
4.704726192835620435e-01
4.416001702919043481e-01
4.639326772254804276e-01
4.639326772254804276e-01
4.708660530950820045e-01
4.713221409996363187e-01
4.596412160819777770e-01
4.645027871061732649e-01
4.645027871061732649e-01
4.765238256639310888e-01
4.674101756770415173e-01
4.713232935633070997e-01
4.588691270451827897e-01
4.859866046790832783e-01
