4.886525769311124701e-01
4.906351894408153558e-01
4.922137232817293540e-01
4.749542996937546890e-01
5.026611040266509844e-01
4.844940381383938122e-01
4.809330337623297646e-01
4.992912844339741363e-01
4.843273627085763477e-01
4.853472176671630445e-01
4.454030526917639454e-01
4.781082799517366588e-01
4.872543336926310475e-01
4.857141866370822125e-01
4.524006004445803586e-01
