3.939421360024469299e-01
4.019615133675094598e-01
4.149725474436508632e-01
4.340822913874438083e-01
4.037452953725582661e-01
3.835949625352370052e-01
3.618135941037765035e-01
4.283757024643722322e-01
4.680514831739284176e-01
4.869783319279684664e-01
4.303516777526605330e-01
4.089874603757354121e-01
4.105427323083759017e-01
4.042650340319446922e-01
4.531581841969037905e-01
